entry_id,self_accession,parent_accession
196,JGAP00000000003,JGAC00000000001
196,JGAS00000000105,
197,JGAD00000000106,JGAP00000000004
197,JGAD00000000107,JGAP00000000004
197,JGAD00000000108,JGAP00000000004
197,JGAP00000000004,JGAC00000000001
197,JGAS00000000004,
198,JGAD00000000112,JGAP00000000004
198,JGAD00000000113,JGAP00000000004
198,JGAD00000000114,JGAP00000000004
198,JGAP00000000004,JGAC00000000001
198,JGAS00000000106,
199,JGAD00000000116,JGAP00000000001
199,JGAP00000000001,JGAC00000000001
199,JGAS00000000108,
200,JGAD00000000115,JGAP00000000001
200,JGAP00000000001,JGAC00000000001
200,JGAS00000000107,
201,JGAD00000000112,JGAP00000000004
201,JGAD00000000113,JGAP00000000004
201,JGAD00000000114,JGAP00000000004
201,JGAP00000000004,JGAC00000000001
201,JGAS00000000106,
202,JGAD00000000116,JGAP00000000008
202,JGAP00000000001,JGAC00000000001
202,JGAP00000000008,JGAC00000000001
202,JGAS00000000108,
203,JGAP00000000001,JGAC00000000001
204,JGAD00000000065,JGAP00000000001
204,JGAP00000000001,JGAC00000000001
204,JGAS00000000065,
205,JGAP00000000001,JGAC00000000001
206,JGAD00000000120,JGAP00000000001
206,JGAP00000000001,JGAC00000000001
206,JGAS00000000111,
207,JGAP00000000007,JGAC00000000001
208,JGAD00000000121,JGAP00000000001
208,JGAP00000000001,JGAC00000000001
208,JGAS00000000112,
209,JGAD00000000122,JGAP00000000001
209,JGAP00000000001,JGAC00000000001
209,JGAS00000000113,
210,JGAD00000000065,JGAP00000000001
210,JGAP00000000001,JGAC00000000001
210,JGAS00000000065,
211,JGAD00000000123,JGAP00000000001
211,JGAD00000000124,JGAP00000000001
211,JGAP00000000001,JGAC00000000001
211,JGAS00000000114,
212,JGAD00000000104,JGAP00000000001
212,JGAD00000000105,JGAP00000000001
212,JGAP00000000001,JGAC00000000001
212,JGAS00000000103,
213,JGAD00000000073,JGAP00000000001
213,JGAP00000000001,JGAC00000000001
213,JGAS00000000073,
215,JGAS00000000073,
216,JGAD00000000073,JGAP00000000001
216,JGAP00000000001,JGAC00000000001
216,JGAS00000000073,
218,JGAD00000000125,JGAP00000000004
218,JGAP00000000004,JGAC00000000001
218,JGAS00000000115,
220,JGAP00000000001,JGAC00000000001
220,JGAP00000000003,JGAC00000000001
221,JGAD00000000112,JGAP00000000004
221,JGAD00000000113,JGAP00000000004
221,JGAD00000000114,JGAP00000000004
221,JGAP00000000004,JGAC00000000001
221,JGAS00000000106,
222,JGAD00000000109,JGAP00000000004
222,JGAP00000000004,JGAC00000000001
222,JGAS00000000104,
223,JGAP00000000003,JGAC00000000001
224,JGAP00000000001,JGAC00000000001
225,JGAP00000000001,JGAC00000000001
226,JGAD00000000129,JGAP00000000001
226,JGAP00000000001,JGAC00000000001
226,JGAS00000000119,
227,JGAD00000000130,JGAP00000000001
227,JGAD00000000131,JGAP00000000001
227,JGAP00000000001,JGAC00000000001
227,JGAS00000000120,
228,JGAD00000000099,JGAP00000000001
228,JGAP00000000001,JGAC00000000001
228,JGAS00000000099,
229,JGAD00000000046,JGAP00000000001
229,JGAP00000000001,JGAC00000000001
229,JGAS00000000046,
230,JGAP00000000001,JGAC00000000001
231,JGAP00000000003,JGAC00000000001
232,JGAP00000000003,JGAC00000000001
233,JGAP00000000001,JGAC00000000001
233,JGAP00000000003,JGAC00000000001
234,JGAP00000000001,JGAC00000000001
234,JGAP00000000003,JGAC00000000001
235,JGAD00000000059,JGAP00000000001
235,JGAP00000000001,JGAC00000000001
235,JGAS00000000059,
236,JGAD00000000059,JGAP00000000001
236,JGAP00000000001,JGAC00000000001
236,JGAS00000000059,
237,JGAD00000000134,JGAP00000000001
237,JGAP00000000001,JGAC00000000001
237,JGAS00000000123,
238,JGAD00000000135,JGAP00000000001
238,JGAP00000000001,JGAC00000000001
238,JGAS00000000124,
239,JGAD00000000136,JGAP00000000001
239,JGAP00000000001,JGAC00000000001
239,JGAS00000000125,
240,JGAD00000000096,JGAP00000000001
240,JGAP00000000001,JGAC00000000001
240,JGAS00000000096,
241,JGAD00000000088,JGAP00000000004
241,JGAP00000000004,JGAC00000000001
241,JGAS00000000088,
242,JGAD00000000046,JGAP00000000001
242,JGAP00000000001,JGAC00000000001
242,JGAS00000000046,
243,JGAD00000000115,JGAP00000000001
243,JGAP00000000001,JGAC00000000001
243,JGAS00000000107,
244,JGAD00000000110,JGAP00000000003
244,JGAD00000000111,JGAP00000000003
244,JGAP00000000003,JGAC00000000001
244,JGAS00000000105,
245,JGAD00000000007,JGAP00000000001
245,JGAP00000000001,JGAC00000000001
245,JGAS00000000007,
246,JGAD00000000137,JGAP00000000001
246,JGAP00000000001,JGAC00000000001
246,JGAS00000000126,
247,JGAD00000000117,JGAP00000000001
247,JGAD00000000118,JGAP00000000001
247,JGAP00000000001,JGAC00000000001
247,JGAS00000000109,
248,JGAD00000000138,JGAP00000000001
248,JGAP00000000001,JGAC00000000001
248,JGAS00000000127,
249,JGAD00000000075,JGAP00000000004
249,JGAP00000000004,JGAC00000000001
249,JGAS00000000075,
250,JGAD00000000087,JGAP00000000004
250,JGAP00000000004,JGAC00000000001
250,JGAS00000000087,
251,JGAD00000000091,JGAP00000000004
251,JGAP00000000004,JGAC00000000001
251,JGAS00000000091,
252,JGAD00000000086,JGAP00000000004
252,JGAP00000000004,JGAC00000000001
252,JGAS00000000086,
253,JGAP00000000001,JGAC00000000001
254,JGAD00000000140,JGAP00000000001
254,JGAP00000000001,JGAC00000000001
254,JGAS00000000129,
255,JGAP00000000001,JGAC00000000001
256,JGAD00000000142,JGAP00000000001
256,JGAP00000000001,JGAC00000000001
256,JGAS00000000131,
257,JGAD00000000143,JGAP00000000001
257,JGAP00000000001,JGAC00000000001
257,JGAS00000000132,
258,JGAD00000000143,JGAP00000000003
258,JGAP00000000001,JGAC00000000001
258,JGAP00000000003,JGAC00000000001
258,JGAS00000000132,
259,JGAD00000000087,JGAP00000000004
259,JGAP00000000004,JGAC00000000001
259,JGAS00000000087,
260,JGAD00000000086,JGAP00000000004
260,JGAP00000000004,JGAC00000000001
260,JGAS00000000086,
261,JGAS00000000107,
262,JGAS00000000073,
263,JGAD00000000144,JGAP00000000001
263,JGAD00000000145,JGAP00000000001
263,JGAD00000000146,JGAP00000000001
263,JGAD00000000147,JGAP00000000001
263,JGAD00000000148,JGAP00000000001
263,JGAD00000000149,JGAP00000000001
263,JGAD00000000150,JGAP00000000001
263,JGAD00000000151,JGAP00000000001
263,JGAD00000000152,JGAP00000000001
263,JGAD00000000153,JGAP00000000001
263,JGAD00000000154,JGAP00000000001
263,JGAD00000000155,JGAP00000000001
263,JGAD00000000156,JGAP00000000001
263,JGAD00000000157,JGAP00000000001
263,JGAD00000000158,JGAP00000000001
263,JGAD00000000159,JGAP00000000001
263,JGAD00000000160,JGAP00000000001
263,JGAD00000000161,JGAP00000000001
263,JGAD00000000162,JGAP00000000001
263,JGAD00000000163,JGAP00000000001
263,JGAD00000000164,JGAP00000000001
263,JGAD00000000165,JGAP00000000001
263,JGAD00000000166,JGAP00000000001
263,JGAD00000000167,JGAP00000000001
263,JGAD00000000168,JGAP00000000001
263,JGAD00000000169,JGAP00000000001
263,JGAD00000000170,JGAP00000000001
263,JGAD00000000171,JGAP00000000001
263,JGAD00000000172,JGAP00000000001
263,JGAD00000000173,JGAP00000000001
263,JGAD00000000174,JGAP00000000001
263,JGAD00000000175,JGAP00000000001
263,JGAD00000000176,JGAP00000000001
263,JGAD00000000177,JGAP00000000001
263,JGAD00000000178,JGAP00000000001
263,JGAD00000000179,JGAP00000000001
263,JGAD00000000180,JGAP00000000001
263,JGAD00000000181,JGAP00000000001
263,JGAD00000000182,JGAP00000000001
263,JGAD00000000183,JGAP00000000001
263,JGAD00000000184,JGAP00000000001
263,JGAD00000000185,JGAP00000000001
263,JGAD00000000186,JGAP00000000001
263,JGAD00000000187,JGAP00000000001
263,JGAD00000000188,JGAP00000000001
263,JGAD00000000189,JGAP00000000001
263,JGAD00000000190,JGAP00000000001
263,JGAD00000000191,JGAP00000000001
263,JGAD00000000192,JGAP00000000001
263,JGAD00000000193,JGAP00000000001
263,JGAD00000000194,JGAP00000000001
263,JGAD00000000195,JGAP00000000001
263,JGAD00000000196,JGAP00000000001
263,JGAD00000000197,JGAP00000000001
263,JGAD00000000198,JGAP00000000001
263,JGAD00000000199,JGAP00000000001
263,JGAD00000000200,JGAP00000000001
263,JGAD00000000201,JGAP00000000001
263,JGAP00000000001,JGAC00000000001
263,JGAS00000000114,
264,JGAD00000000115,JGAP00000000001
264,JGAP00000000001,JGAC00000000001
264,JGAS00000000107,
265,JGAD00000000143,JGAP00000000003
265,JGAP00000000001,JGAC00000000001
265,JGAP00000000003,JGAC00000000001
265,JGAS00000000132,
266,JGAD00000000143,JGAP00000000003
266,JGAP00000000001,JGAC00000000001
266,JGAP00000000003,JGAC00000000001
266,JGAS00000000132,
267,JGAD00000000073,JGAP00000000001
267,JGAP00000000001,JGAC00000000001
267,JGAS00000000073,
268,JGAD00000000073,JGAP00000000001
268,JGAP00000000001,JGAC00000000001
268,JGAS00000000073,
269,JGAD00000000073,JGAP00000000001
269,JGAP00000000001,JGAC00000000001
269,JGAS00000000073,
270,JGAD00000000073,JGAP00000000001
270,JGAP00000000001,JGAC00000000001
270,JGAS00000000073,
271,JGAP00000000001,JGAC00000000001
272,JGAD00000000098,JGAP00000000009
272,JGAP00000000009,JGAC00000000001
272,JGAS00000000098,
273,JGAP00000000001,JGAC00000000001
274,JGAP00000000001,JGAC00000000001
275,JGAS00000000018,
276,JGAD00000000018,JGAP00000000001
276,JGAP00000000001,JGAC00000000001
276,JGAS00000000018,
277,JGAD00000000204,JGAP00000000001
277,JGAP00000000001,JGAC00000000001
277,JGAS00000000135,
278,JGAD00000000094,JGAP00000000001
278,JGAP00000000001,JGAC00000000001
278,JGAS00000000094,
279,JGAD00000000206,JGAP00000000001
279,JGAP00000000001,JGAC00000000001
279,JGAS00000000137,
280,JGAD00000000205,JGAP00000000001
280,JGAP00000000001,JGAC00000000001
280,JGAS00000000136,
281,JGAD00000000090,JGAP00000000001
281,JGAP00000000001,JGAC00000000001
281,JGAS00000000090,
282,JGAD00000000207,JGAP00000000001
282,JGAP00000000001,JGAC00000000001
282,JGAS00000000138,
283,JGAD00000000026,JGAP00000000001
283,JGAP00000000001,JGAC00000000001
283,JGAS00000000026,
284,JGAD00000000209,JGAP00000000001
284,JGAP00000000001,JGAC00000000001
284,JGAS00000000140,
285,JGAP00000000001,JGAC00000000001
286,JGAD00000000220,JGAP00000000001
286,JGAP00000000001,JGAC00000000001
286,JGAS00000000114,
287,JGAD00000000228,JGAP00000000001
287,JGAD00000000229,JGAP00000000001
287,JGAP00000000001,JGAC00000000001
287,JGAS00000000151,
288,JGAD00000000210,JGAP00000000001
288,JGAP00000000001,JGAC00000000001
288,JGAS00000000141,
289,JGAD00000000129,JGAP00000000001
289,JGAP00000000001,JGAC00000000001
289,JGAS00000000119,
290,JGAP00000000001,JGAC00000000001
