entry_id,self_accession,parent_accession
381,JGAZ000002888,JGAS000176
381,JGAZ000002889,JGAS000176
381,JGAZ000002890,JGAS000176
381,JGAZ000002891,JGAS000176
381,JGAZ000002892,JGAS000176
381,JGAZ000002893,JGAS000176
381,JGAZ000002894,JGAS000176
381,JGAZ000002895,JGAS000176
381,JGAZ000002896,JGAS000176
381,JGAZ000002897,JGAS000176
381,JGAZ000002898,JGAS000176
381,JGAZ000002899,JGAS000176
381,JGAZ000002900,JGAS000176
381,JGAZ000002901,JGAS000176
381,JGAZ000002902,JGAS000176
381,JGAZ000002903,JGAS000176
381,JGAZ000002904,JGAS000176
381,JGAZ000002905,JGAS000176
381,JGAZ000002906,JGAS000176
381,JGAZ000002907,JGAS000176
384,JGAZ000002926,JGAS000188
384,JGAZ000002927,JGAS000188
384,JGAZ000002928,JGAS000188
384,JGAZ000002929,JGAS000188
384,JGAZ000002930,JGAS000188
384,JGAZ000002931,JGAS000188
384,JGAZ000002932,JGAS000188
384,JGAZ000002933,JGAS000188
384,JGAZ000002934,JGAS000188
384,JGAZ000002935,JGAS000188
384,JGAZ000002936,JGAS000188
384,JGAZ000002937,JGAS000188
384,JGAZ000002938,JGAS000188
384,JGAZ000002939,JGAS000188
384,JGAZ000002940,JGAS000188
384,JGAZ000002941,JGAS000188
384,JGAZ000002942,JGAS000188
384,JGAZ000002943,JGAS000188
384,JGAZ000002944,JGAS000188
384,JGAZ000002945,JGAS000188
384,JGAZ000002946,JGAS000188
384,JGAZ000002947,JGAS000188
384,JGAZ000002948,JGAS000188
384,JGAZ000002949,JGAS000188
384,JGAZ000002950,JGAS000188
384,JGAZ000002951,JGAS000188
384,JGAZ000002952,JGAS000188
384,JGAZ000002953,JGAS000188
384,JGAZ000002954,JGAS000188
384,JGAZ000002955,JGAS000188
384,JGAZ000002956,JGAS000188
384,JGAZ000002957,JGAS000188
384,JGAZ000002958,JGAS000188
384,JGAZ000002959,JGAS000188
384,JGAZ000002960,JGAS000188
384,JGAZ000002961,JGAS000188
384,JGAZ000002962,JGAS000188
384,JGAZ000002963,JGAS000188
384,JGAZ000002964,JGAS000188
384,JGAZ000002965,JGAS000188
384,JGAZ000002966,JGAS000188
384,JGAZ000002967,JGAS000188
384,JGAZ000002968,JGAS000188
